44TN2829 Helsfyr-Brynseng 2 
44TN2930 Brynseng-Høyenhall 1
44TN3031 Høyenhall-Manglerud 2
44TN3132 Manglerud-Ryen 1
44TN3233 Ryen-Brattlikollen 2
44TN3334 Brattlikollen-Karlsrud 1
44TN3435 Karlsrud-Lambertseter 2
44TN3536 Lambertseter-Munkelia 1
44TN3637 Munkelia-Bergkrystallen 3
55TN0102 Sognsvann-Kringsjå 0
55TN0203 Kringsjå-Holstein 1
55TN0304 Holstein-Østhorn 2
55TN0405 Østhorn-Tåsen 1
55TN0506 Tåsen-Berg 1
55TN0607 Berg-UllevålStadion 2
55TN0708 UllevålStadion-Forskningsparken 1 
55TN0720 UllevålStadion-UllevålStadion 1000 TRANSITION "TUNNEL"
55TN0809 Forskningsparken-Blindern 1
55TN0821 Forskningsparken-Forskningsparken 1000 TRANSITION "TUNNEL"
55TN0910 Blindern-Majorstuen 4 
55TN0922 Blindern-Blindern 1000 TRANSITION "TUNNEL"
55TN1011 Majorstuen-Nationaltheatret 2
55TN1023 Majorstuen-Majorstuen 1000 TRANSITION "TUNNEL"
55TN1112 Nationaltheatret-Stortinget 2
55TN1124 Nationaltheatret-Nationaltheatret 1000 TRANSITION "TUNNEL"
55TN1213 Stortinget-Jernbanetorget 1
55TN1225 Stortinget-Stortinget 1000 TRANSITION "TUNNEL"
55TN1314 Jernbanetorget-Grønland 1
55TN1326 Jernbanetorget-Jernbanetorget 1000 TRANSITION "TUNNEL"
55TN1415 Grønland-Tøyen 3
55TN1427 Grønland-Grønland 1000 TRANSITION "TUNNEL"
55TN1516 Tøyen-CarlBernersPlass 2
55TN1528 Tøyen-Tøyen 1000 TRANSITION "TUNNEL"
55TN1617 CarlBernersPlass-Sinsen 3
55TN1629 CarlBernersPlass-CarlBernersPlass 1000 TRANSITION "TUNNEL"
55TN1718 Sinsen-Storo 1
55TN1819 Storo-Nydalen 2
55TN1920 Nydalen-UllevålStadion 3
55TN2021 UllevålStadion-Forskningsparken 1
55TN2122 Forskningsparken-Blindern 1 
55TN2223 Blindern-Majorstuen 4
55TN2324 Majorstuen-Nationaltheatret 2 
55TN2425 Nationaltheatret-Stortinget 2
55TN2526 Stortinget-Jernbanetorget 1
55TN2627 Jernbanetorget-Grønland 1
55TN2728 Grønland-Tøyen 3
55TN2829 Tøyen-CarlBernersPlass 2
55TN2930 CarlBernersPlass-Hasle 2
55TN3031 Hasle-Økern 2
55TN3132 Økern-Risløkka 2
55TN3233 Risløkka-Vollebekk 1
55TN3334 Vollebekk-Linderud 1
55TN3435 Linderud-Veitvet 1
55TN3536 Veitvet-Rødtvet 3 
55TN3637 Rødtvet-Kalbakken 1 
55TN3738 Kalbakken-Ammerud 1 
55TN3839 Ammerud-Grorud 1
55TN3940 Grorud-Romsås 1 
55TN4041 Romsås-Rommen 2 
55TN4142 Rommen-Stovner 1   
55TN4243 Stovner-Vestli 4
